masked_id,Date,Des1,Des2,Des3
3,11212016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
3,11212016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
3,11212016,College Information Maintenance,Memo,SELL_CREDIT
3,11212016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
3,11222016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
3,11222016,Correction,NEW_ACCT_OWNERS,SOTA
3,11232016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
3,11272016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
3,11272016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
3,11282016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
3,11302016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
3,11302016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
3,11302016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
3,11302016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
3,12032016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
3,12082016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
3,12092016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
3,12102016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
3,12102016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
3,12122016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
3,12132016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
3,12132016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
3,12172016,Cash EE Bond,Error,REPORT_AUTO_DELINK
3,12172016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
3,12172016,Business Deposit and Credit flow selected,DUPLICATE_TIN_OVERRIDE,REPORT WORKFLOW STATISTICS
3,12172016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
3,12182016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
3,12182016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
3,12182016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
3,12192016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
3,12192016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
3,12232016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
3,12252016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
3,12292016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
4,07012016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
4,07022016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
4,07072016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
4,07112016,Credit Application,ONLINE CHANNEL MAINTENANCE,STATUS SUMMARY DETAIL
4,07112016,Correction,NEW_ACCT_OWNERS,SOTA
4,07112016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
4,07122016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
4,07122016,Business Deposit and Credit flow selected,DUPLICATE_TIN_OVERRIDE,REPORT WORKFLOW STATISTICS
4,07152016,Business Deposit and Credit flow selected,DUPLICATE_TIN_OVERRIDE,REPORT WORKFLOW STATISTICS
4,07162016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
4,07162016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
4,07242016,CNA Added,M/G/F ,SCHEDULED TRANSFER
4,07262016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
4,08012016,Authorized Credit,Debit Reversal,Referral
4,08032016,College Information Maintenance,Memo,SELL_CREDIT
4,08092016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
4,08092016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
4,08132016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
4,08132016,Correction,NEW_ACCT_OWNERS,SOTA
4,08132016,Balance Inquiry,Deposit,Referral to Business Insurance partner
4,08132016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
4,08152016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
4,08182016,Verify Non-WFB Funds,Withdrawal,TRAVEL PLAN INQUIRY
4,08182016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
4,08182016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
4,08192016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
4,08202016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
4,08222016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
4,08222016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
4,08222016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
4,08222016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
4,08232016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
4,08252016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
4,08272016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
4,08272016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
4,08282016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
4,08292016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
4,08312016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
4,08312016,CNA Added,M/G/F ,SCHEDULED TRANSFER
4,09012016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
4,09012016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
4,09102016,CNA Added,M/G/F ,SCHEDULED TRANSFER
4,09102016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
4,09102016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
4,09102016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
4,09112016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
4,09122016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
4,09122016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
4,09222016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
4,09232016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
4,09232016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
4,09252016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
4,09252016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
4,09252016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
4,09262016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
4,09262016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
4,09262016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
4,09262016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
4,09272016,Advance,Customer Time Out,POS Merchandise Reversal
4,09272016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
4,09292016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
4,09302016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
4,09302016,CreateMSR,ODP DETAIL,Stamps Reversal
4,09302016,CNA Added,M/G/F ,SCHEDULED TRANSFER
4,09302016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
4,10022016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
4,10022016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
4,10072016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
4,10072016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
4,10082016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
4,10082016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
4,10092016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
4,10122016,Credit Application,ONLINE CHANNEL MAINTENANCE,STATUS SUMMARY DETAIL
4,10132016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
4,10132016,Advance,Customer Time Out,POS Merchandise Reversal
4,10132016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
4,10142016,ACCOUNT HISTORY COPY REQUEST,Customer Email Change,PACKAGE_MAINT
4,10162016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
4,10222016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
4,10222016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
4,10232016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
4,10232016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
4,10242016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
4,10252016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
4,10282016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
4,10282016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
4,10302016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
4,10302016,CIVSALES_PMA_ACCOUNT_CONVERSION,IRA Direct Roll Over,RESEARCH
4,10312016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
4,10312016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
4,11022016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
4,11022016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
4,11072016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
4,11092016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
4,11092016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
4,11092016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
4,11102016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
4,11112016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
4,11112016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
4,11112016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
4,11122016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
4,11172016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
4,11172016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
4,11182016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
4,11232016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
4,11232016,ACCOUNT HISTORY COPY REQUEST,Customer Email Change,PACKAGE_MAINT
4,11232016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
4,11242016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
4,11272016,CNA Added,M/G/F ,SCHEDULED TRANSFER
4,11282016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
4,11292016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
4,11292016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
4,11292016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
4,11302016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
4,11302016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
4,12072016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
4,12112016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
4,12112016,Advance,Customer Time Out,POS Merchandise Reversal
4,12132016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
4,12142016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
4,12142016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
4,12142016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
4,12152016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
4,12162016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
4,12202016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
4,12262016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
4,12262016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
4,12262016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
4,12262016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
4,12292016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
4,12292016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
4,12292016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
4,12292016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
4,12302016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
4,12312016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
5,07012016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
5,07022016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
5,07112016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
5,07112016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
5,07162016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
5,07162016,College Information Maintenance,Memo,SELL_CREDIT
5,07182016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
5,07182016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
5,07222016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
5,07242016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
5,07242016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
5,07242016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
5,07242016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
5,07282016,Cash EE Bond,Error,REPORT_AUTO_DELINK
5,08012016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
5,08052016,Account Hold Add,Customer Interaction fields entered on profile,Payment
5,08052016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
5,08052016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
5,08082016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
5,08082016,Balance Inquiry,Deposit,Referral to Business Insurance partner
5,08102016,Add Banker Note,Customer Phone Change,POS Debit
5,08122016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
5,08232016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
5,08232016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
5,08292016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
5,08292016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
5,08292016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
5,08292016,CORRESPONDENCE,NEW_EXPRESS_SEND_AGREEMENT,Specific document image accessed
5,09012016,Balance Inquiry,Deposit,Referral to Business Insurance partner
5,09012016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
5,09022016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
5,09042016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
5,09052016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
5,09062016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
5,09062016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
5,09092016,Add Banker Note,Customer Phone Change,POS Debit
5,09092016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
5,09092016,Check Card Purchase Transaction,Fee Reversal/Refund/Reimb/Adjustmt,REPORT_ERROR
5,09112016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
5,09112016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
5,09152016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
5,09182016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
5,09192016,CNA Added,M/G/F ,SCHEDULED TRANSFER
5,09232016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
5,09232016,Verify Non-WFB Funds,Withdrawal,TRAVEL PLAN INQUIRY
5,09252016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
5,09282016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
5,09282016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
5,10072016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
5,10092016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
5,10092016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
5,10092016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
5,10112016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
5,10132016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
5,10132016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
5,10142016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
5,10142016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
5,10142016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
5,10142016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
5,10152016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
5,10152016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
5,10172016,Advance,Customer Time Out,POS Merchandise Reversal
5,10212016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
5,10272016,CNA Updated,Make An Appt,Securities Transaction
5,10282016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
5,10282016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
5,10302016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
5,10302016,CNA Updated,Make An Appt,Securities Transaction
5,10302016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
5,10302016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
5,11022016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
5,11022016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
5,11062016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
5,11102016,CNA Updated,Make An Appt,Securities Transaction
5,11122016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
5,11122016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
5,11132016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
5,11142016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
5,11172016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
5,11182016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
5,11192016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
5,11192016,Add Banker Note,Customer Phone Change,POS Debit
